started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-01-13 16:38:58.053000+00:00,2023-01-13 16:48:29.981000+00:00,571,611,Bankplassen,ved Kirkegata,59.908454,10.741869,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541
2023-01-13 16:39:52.715000+00:00,2023-01-13 17:32:18.259000+00:00,3145,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468
2023-01-13 16:40:08.452000+00:00,2023-01-13 16:49:47.209000+00:00,578,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804
2023-01-13 16:40:12.375000+00:00,2023-01-13 16:58:33.613000+00:00,1101,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101,394,Bjølsen Studentby,ved rundkjøringen,59.943777539367225,10.760121127577955
2023-01-13 16:41:14.096000+00:00,2023-01-13 16:56:59.211000+00:00,945,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,427,Briskeby,ved Uranienborg skole,59.920218,10.717978
2023-01-13 16:41:45.154000+00:00,2023-01-13 17:03:41.613000+00:00,1316,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-01-13 16:42:41.824000+00:00,2023-01-13 16:46:38.159000+00:00,236,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874
2023-01-13 16:43:20.616000+00:00,2023-01-13 16:47:04.380000+00:00,223,394,Bjølsen Studentby,ved rundkjøringen,59.943777539367225,10.760121127577955,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449
2023-01-13 16:44:05.130000+00:00,2023-01-13 16:51:53.737000+00:00,468,438,BI Nydalen,ved hovedinngangen,59.949239,10.768576,744,Hallénparken,ved Vogts gate,59.9315302,10.762169
2023-01-13 16:45:53.283000+00:00,2023-01-13 16:57:34.076000+00:00,700,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072
2023-01-13 16:48:38.852000+00:00,2023-01-13 16:58:33.585000+00:00,594,600,Dyvekes bru,ved skatepark,59.905323,10.7689579,441,Vippetangen øst,nærmest Operaen,59.903989,10.741077
2023-01-13 16:49:55.089000+00:00,2023-01-13 16:57:06.959000+00:00,431,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,444,AHO,langs Maridalsveien,59.925265,10.750462
2023-01-13 16:49:58.007000+00:00,2023-01-13 16:56:39.577000+00:00,401,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629
2023-01-13 16:50:07.864000+00:00,2023-01-13 17:35:26.825000+00:00,2718,1009,Borgenveien,ved Holmenveien,59.942742106473666,10.703833031254021,572,Skøyen,under broen,59.92226850808104,10.679579749668129
2023-01-13 16:50:11.839000+00:00,2023-01-13 16:56:34.661000+00:00,382,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804
2023-01-13 16:50:45.885000+00:00,2023-01-13 16:57:06.122000+00:00,380,441,Vippetangen øst,nærmest Operaen,59.903989,10.741077,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2023-01-13 16:51:44.458000+00:00,2023-01-13 16:59:56.409000+00:00,491,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618
2023-01-13 16:53:40.271000+00:00,2023-01-13 17:01:50.575000+00:00,490,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874,2334,Nybrua holdeplass,Vest for Storgata der den krysser Hausmanns gate,59.916544926082935,10.757428972017067
2023-01-13 16:53:56.332000+00:00,2023-01-13 17:00:05.228000+00:00,368,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008
2023-01-13 16:57:09.849000+00:00,2023-01-13 17:03:38.253000+00:00,388,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-01-13 17:01:17.420000+00:00,2023-01-13 17:05:53.060000+00:00,275,444,AHO,langs Maridalsveien,59.925265,10.750462,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804
2023-01-13 17:04:54.206000+00:00,2023-01-13 17:11:07.397000+00:00,373,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268
2023-01-13 17:12:42.772000+00:00,2023-01-13 17:23:23.873000+00:00,641,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-01-13 17:13:43.037000+00:00,2023-01-13 17:30:02.314000+00:00,979,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,550,Thereses gate,ved Bislett trikkestopp,59.9261462,10.7310355
2023-01-13 17:15:43.679000+00:00,2023-01-13 17:23:36.016000+00:00,472,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2023-01-13 17:15:53.091000+00:00,2023-01-13 17:31:34.062000+00:00,940,2355,Økern T-bane,langs Ulvenveien,59.928894918817605,10.806234776281599,397,Storo Storsenter,langs Vitaminveien,59.94671044754387,10.773805285879131
2023-01-13 17:18:44.179000+00:00,2023-01-13 17:28:47.428000+00:00,603,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2023-01-13 17:19:41.049000+00:00,2023-01-13 17:26:53.512000+00:00,432,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634,388,Skovveien,langs Frognerveien,59.9163309,10.716349
2023-01-13 17:20:37.753000+00:00,2023-01-13 17:33:22.356000+00:00,764,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728
2023-01-13 17:20:37.969000+00:00,2023-01-13 17:25:05.720000+00:00,267,459,Valkyrieplassen,ved Bogstadveien,59.9281319,10.71842,378,Colosseum Kino,langs Fridtjof Nansens vei,59.92984300295666,10.711284727205708
2023-01-13 17:20:47.017000+00:00,2023-01-13 17:24:57.792000+00:00,250,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,597,Fredensborg,ved rundkjøringen,59.920995,10.750358
2023-01-13 17:21:14.909000+00:00,2023-01-13 17:29:05.633000+00:00,470,384,Vår Frelsers gravlund,langs Ullevålsveien,59.91944043984847,10.7437646218726,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2023-01-13 17:21:17.762000+00:00,2023-01-13 17:29:41.738000+00:00,503,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621
2023-01-13 17:21:46.582000+00:00,2023-01-13 17:31:42.946000+00:00,596,497,Sirkustomta,langs Finnmarksgata,59.919252,10.774712,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2023-01-13 17:23:39.727000+00:00,2023-01-13 17:42:12.966000+00:00,1113,590,Majorstua skole,langs Bogstadveien,59.9294351,10.7136816,487,Carl Berners plass nord,ved Hasleveien,59.926929,10.776971
2023-01-13 17:24:40.511000+00:00,2023-01-13 17:32:31.763000+00:00,471,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2023-01-13 17:25:54.068000+00:00,2023-01-13 17:34:25.198000+00:00,511,572,Skøyen,under broen,59.92226850808104,10.679579749668129,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302
2023-01-13 17:32:37.859000+00:00,2023-01-13 17:46:51.631000+00:00,853,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468,380,Bentsebrugata,rett over busstoppet,59.93923,10.75917
2023-01-13 17:36:25.384000+00:00,2023-01-13 17:46:18.051000+00:00,592,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129
2023-01-13 17:39:10.338000+00:00,2023-01-13 17:52:36.918000+00:00,806,378,Colosseum Kino,langs Fridtjof Nansens vei,59.92984300295666,10.711284727205708,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814
2023-01-13 17:39:52.720000+00:00,2023-01-13 17:45:31.732000+00:00,339,388,Skovveien,langs Frognerveien,59.9163309,10.716349,429,Thune,ved bomringen,59.92208,10.68588
2023-01-13 17:41:48.470000+00:00,2023-01-13 17:52:08.359000+00:00,619,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2023-01-13 17:42:58.603000+00:00,2023-01-13 17:46:26.278000+00:00,207,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2023-01-13 17:44:29.601000+00:00,2023-01-13 17:51:46.699000+00:00,437,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2023-01-13 17:47:42.319000+00:00,2023-01-13 17:51:49.736000+00:00,247,426,Gimle Kino,ved Frogner Kirke,59.91728078292675,10.708375798767435,449,Ruseløkkgården,langs Løkkeveien,59.91357497092093,10.726229742333288
2023-01-13 17:48:24.353000+00:00,2023-01-13 17:51:57.601000+00:00,213,586,Københavngata busstopp,ved Fagerheim tennisklubb,59.9294565845173,10.769121495700826,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996
2023-01-13 17:48:24.884000+00:00,2023-01-13 18:44:55.031000+00:00,3390,380,Bentsebrugata,rett over busstoppet,59.93923,10.75917,2305,Hesselbergs Gate,ved Toftes Gate,59.92774803110845,10.761265771390583
2023-01-13 17:51:52.301000+00:00,2023-01-13 17:56:12.392000+00:00,260,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641
2023-01-13 17:52:43.875000+00:00,2023-01-13 18:04:31.415000+00:00,707,569,Botanisk hage sør-vest,ved Sars' gate,59.91783548782385,10.766373769557958,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2023-01-13 17:53:16.875000+00:00,2023-01-13 17:58:07.883000+00:00,291,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2023-01-13 17:53:38.235000+00:00,2023-01-13 18:02:28.325000+00:00,530,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892
2023-01-13 17:55:06.668000+00:00,2023-01-13 18:08:53.979000+00:00,827,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996
2023-01-13 18:00:16.090000+00:00,2023-01-13 18:08:50.463000+00:00,514,550,Thereses gate,ved Bislett trikkestopp,59.9261462,10.7310355,384,Vår Frelsers gravlund,langs Ullevålsveien,59.91944043984847,10.7437646218726
2023-01-13 18:04:38.239000+00:00,2023-01-13 18:09:12.639000+00:00,274,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641
2023-01-13 18:04:53.473000+00:00,2023-01-13 18:14:39.540000+00:00,586,558,Dokkveien,ved Støperigata,59.910974,10.7277001,597,Fredensborg,ved rundkjøringen,59.920995,10.750358
2023-01-13 18:06:05.627000+00:00,2023-01-13 18:24:20.417000+00:00,1094,392,Sjøsiden ved fontenen,Oslo S,59.910180852633516,10.751698750995615,748,Hydroparken,langs Drammensveien,59.914145,10.715505
2023-01-13 18:07:30.883000+00:00,2023-01-13 18:20:02.191000+00:00,751,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2023-01-13 18:07:33.831000+00:00,2023-01-13 18:23:19.069000+00:00,945,442,Vulkan,ved Maridalsveien,59.92251,10.75101,568,Frognerveien,ved Vestheimgata,59.9170851,10.7128796
2023-01-13 18:08:22.986000+00:00,2023-01-13 18:12:18.983000+00:00,235,475,Hausmanns bru,langs Nylandsveien,59.9146509,10.7598719,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2023-01-13 18:11:09.147000+00:00,2023-01-13 18:12:48.873000+00:00,99,516,Finnmarksgata,ved Telavåggata,59.922839,10.775658,516,Finnmarksgata,ved Telavåggata,59.922839,10.775658
2023-01-13 18:15:56.540000+00:00,2023-01-13 18:20:44.346000+00:00,287,414,Kontraskjæret,ved Christiania Torv,59.910242,10.73857,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129
2023-01-13 18:17:01.249000+00:00,2023-01-13 18:21:22.147000+00:00,260,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857
2023-01-13 18:20:19.557000+00:00,2023-01-13 18:33:20.961000+00:00,781,578,Hallings gate,langs Dalsbergstien,59.922777,10.738655,590,Majorstua skole,langs Bogstadveien,59.9294351,10.7136816
2023-01-13 18:22:12.793000+00:00,2023-01-13 18:25:43.808000+00:00,211,2339,Elgsletta,langs Nylandsveien,59.91564920880896,10.761724502548105,522,Mandalls gate,ved Grønlandsleiret,59.9123469,10.7638147
2023-01-13 18:22:26.892000+00:00,2023-01-13 18:33:43.353000+00:00,676,428,Olav Kyrres plass,ved den sveitsiske ambassade,59.9193337,10.6968953,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628
2023-01-13 18:22:49.254000+00:00,2023-01-13 18:29:53.880000+00:00,424,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2023-01-13 18:35:50.562000+00:00,2023-01-13 18:46:02.483000+00:00,611,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455,444,AHO,langs Maridalsveien,59.925265,10.750462
2023-01-13 18:36:16.964000+00:00,2023-01-13 18:39:16.206000+00:00,179,578,Hallings gate,langs Dalsbergstien,59.922777,10.738655,469,Studentparlamentet,ved Frydenlund holdeplass,59.920852,10.733357
2023-01-13 18:47:12.861000+00:00,2023-01-13 18:58:06.876000+00:00,654,2305,Hesselbergs Gate,ved Toftes Gate,59.92774803110845,10.761265771390583,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804
2023-01-13 18:51:15.791000+00:00,2023-01-13 18:53:21.657000+00:00,125,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455
2023-01-13 18:52:20.836000+00:00,2023-01-13 19:13:47.153000+00:00,1286,744,Hallénparken,ved Vogts gate,59.9315302,10.762169,450,Elisenberg,ved holdeplassen,59.919524,10.70884
2023-01-13 18:53:51.321000+00:00,2023-01-13 18:57:58.240000+00:00,246,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-01-13 18:56:05.718000+00:00,2023-01-13 18:59:36.298000+00:00,210,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
2023-01-13 18:59:32.399000+00:00,2023-01-13 19:12:36.436000+00:00,784,565,Mailundveien,sør for Torshovdalen,59.9309181,10.7728203,384,Vår Frelsers gravlund,langs Ullevålsveien,59.91944043984847,10.7437646218726
2023-01-13 19:06:21.619000+00:00,2023-01-13 19:22:23.497000+00:00,961,487,Carl Berners plass nord,ved Hasleveien,59.926929,10.776971,542,Grünerhagen Nord,ved Sofienberggata,59.9224256,10.7554274
2023-01-13 19:09:00.959000+00:00,2023-01-13 19:10:40.607000+00:00,99,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2023-01-13 19:23:03.013000+00:00,2023-01-13 19:36:11.984000+00:00,788,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,473,Majorstuveien,langs Maries gate,59.926697,10.716195
2023-01-13 19:45:41.770000+00:00,2023-01-13 19:59:59.262000+00:00,857,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,435,Fram-gården,langs Bygdøy Allé,59.915424,10.714577
2023-01-13 19:46:17.680000+00:00,2023-01-13 19:53:44.918000+00:00,447,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455
2023-01-13 19:46:35.721000+00:00,2023-01-13 19:52:42.860000+00:00,367,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-01-13 19:48:36.589000+00:00,2023-01-13 19:58:55.877000+00:00,619,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2023-01-13 19:51:25.585000+00:00,2023-01-13 20:16:02.182000+00:00,1476,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-01-13 19:52:40.240000+00:00,2023-01-13 20:01:13.918000+00:00,513,434,Lindern,krysset ved Kirkeveien og Stensgata,59.9358883,10.7350062,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2023-01-13 19:53:56.088000+00:00,2023-01-13 19:58:09.607000+00:00,253,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2023-01-13 19:56:13.572000+00:00,2023-01-13 19:58:57.064000+00:00,163,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2023-01-13 20:09:26.600000+00:00,2023-01-13 20:16:44.443000+00:00,437,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971,737,Munkegata,langs Oslo gate,59.908255,10.7678
2023-01-13 20:14:56.532000+00:00,2023-01-13 20:31:32.387000+00:00,995,522,Mandalls gate,ved Grønlandsleiret,59.9123469,10.7638147,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628
2023-01-13 20:16:14.887000+00:00,2023-01-13 20:24:16.403000+00:00,481,2307,Domus Athletica,ved Vestgrensa Studentby,59.946219381760216,10.724626314653563,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627
2023-01-13 20:16:22.285000+00:00,2023-01-13 20:21:59.869000+00:00,337,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135
2023-01-13 20:23:06.646000+00:00,2023-01-13 20:27:56.280000+00:00,289,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2023-01-13 20:26:18.406000+00:00,2023-01-13 20:31:45.348000+00:00,326,442,Vulkan,ved Maridalsveien,59.92251,10.75101,576,Dronningens gate,sør for Karl Johan,59.911392299457006,10.747281829592453
2023-01-13 20:29:25.293000+00:00,2023-01-13 20:35:07.484000+00:00,342,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971
2023-01-13 20:31:26.098000+00:00,2023-01-13 20:37:24.001000+00:00,357,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2023-01-13 20:33:09.719000+00:00,2023-01-13 20:45:39.502000+00:00,749,435,Fram-gården,langs Bygdøy Allé,59.915424,10.714577,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628
2023-01-13 20:40:59.020000+00:00,2023-01-13 20:47:06.890000+00:00,367,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2023-01-13 20:48:13.240000+00:00,2023-01-13 21:00:23.625000+00:00,730,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-01-13 20:49:55.480000+00:00,2023-01-13 21:02:22.100000+00:00,746,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2023-01-13 20:50:20.445000+00:00,2023-01-13 20:55:43.206000+00:00,322,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245,2330,Stjerneplassen,Krysset Skippergata Storgata,59.91323316606503,10.749958763650312
2023-01-13 20:52:08.903000+00:00,2023-01-13 21:02:18.723000+00:00,609,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072
2023-01-13 20:54:50.224000+00:00,2023-01-13 20:57:59.131000+00:00,188,597,Fredensborg,ved rundkjøringen,59.920995,10.750358,384,Vår Frelsers gravlund,langs Ullevålsveien,59.91944043984847,10.7437646218726
2023-01-13 20:56:54.066000+00:00,2023-01-13 21:17:17.273000+00:00,1223,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503
2023-01-13 20:59:09.606000+00:00,2023-01-13 21:03:13.315000+00:00,243,748,Hydroparken,langs Drammensveien,59.914145,10.715505,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2023-01-13 21:00:52.162000+00:00,2023-01-13 21:09:24.628000+00:00,512,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874
2023-01-13 21:01:50.117000+00:00,2023-01-13 21:14:52.184000+00:00,782,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,458,Jenny Braatens Plass,langs Rosenhoffgata,59.928349,10.77837
2023-01-13 21:06:34.390000+00:00,2023-01-13 21:21:58.561000+00:00,924,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2023-01-13 21:16:17.258000+00:00,2023-01-13 21:19:25.983000+00:00,188,384,Vår Frelsers gravlund,langs Ullevålsveien,59.91944043984847,10.7437646218726,739,Hammersborg Torg,langs Møllergata,59.91652053839767,10.749202233135232
2023-01-13 21:22:45.585000+00:00,2023-01-13 21:31:26.495000+00:00,520,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-01-13 21:24:05.895000+00:00,2023-01-13 21:50:35.286000+00:00,1589,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814
2023-01-13 21:24:30.871000+00:00,2023-01-13 21:33:02.940000+00:00,512,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2023-01-13 21:25:24.595000+00:00,2023-01-13 21:31:09.999000+00:00,345,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2023-01-13 21:29:05.797000+00:00,2023-01-13 21:30:47.231000+00:00,101,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2023-01-13 21:33:38.113000+00:00,2023-01-13 21:41:46.852000+00:00,488,577,Arkaden Nord,langs Dronningens gate,59.9121472,10.7480527,600,Dyvekes bru,ved skatepark,59.905323,10.7689579
2023-01-13 21:36:28.871000+00:00,2023-01-13 21:48:39.992000+00:00,731,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641
2023-01-13 21:46:02.774000+00:00,2023-01-13 21:54:37.541000+00:00,514,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171,476,Edvard Storms gate,ved Pilestredet,59.919111,10.736179
2023-01-13 21:47:09.929000+00:00,2023-01-13 21:52:30.247000+00:00,320,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2023-01-13 21:48:24.751000+00:00,2023-01-13 22:02:57.011000+00:00,872,434,Lindern,krysset ved Kirkeveien og Stensgata,59.9358883,10.7350062,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874
2023-01-13 21:59:24.160000+00:00,2023-01-13 22:10:03.169000+00:00,639,384,Vår Frelsers gravlund,langs Ullevålsveien,59.91944043984847,10.7437646218726,425,Adamstuen,ved trikkestoppen,59.932792,10.734457
2023-01-13 22:00:00.232000+00:00,2023-01-13 22:15:24.725000+00:00,924,412,Jakob kirke,langs Torggata,59.917866,10.754898,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2023-01-13 22:14:28.531000+00:00,2023-01-13 22:24:22.397000+00:00,593,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,444,AHO,langs Maridalsveien,59.925265,10.750462
2023-01-13 22:18:24.268000+00:00,2023-01-13 22:31:41.015000+00:00,796,394,Bjølsen Studentby,ved rundkjøringen,59.943777539367225,10.760121127577955,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192
2023-01-13 22:18:34.647000+00:00,2023-01-13 22:28:29.626000+00:00,594,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621
2023-01-13 22:24:19.279000+00:00,2023-01-13 22:34:27.061000+00:00,607,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-01-13 22:25:51.992000+00:00,2023-01-13 22:30:22.492000+00:00,270,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,412,Jakob kirke,langs Torggata,59.917866,10.754898
2023-01-13 22:28:25.220000+00:00,2023-01-13 22:36:43.387000+00:00,498,2334,Nybrua holdeplass,Vest for Storgata der den krysser Hausmanns gate,59.916544926082935,10.757428972017067,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2023-01-13 22:30:41.204000+00:00,2023-01-13 22:43:31.958000+00:00,770,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171,525,Myraløkka Øst,ved Bentsenbrua,59.937205,10.7605813
